"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"Journal of Verification, Validation and Uncertainty Quantification","J VERIF VALID UNCERT","2377-2158","2377-2166","ENGINEERING, MECHANICAL","ESCI","104","0.5"," 166/180 ","N/A","N/A","0.3","0.2","0.14"," 166/180 ","Q4","Q4","8.1","8.06","0","0.03","N/A","N/A",
"Journal of Verification, Validation and Uncertainty Quantification","J VERIF VALID UNCERT","2377-2158","2377-2166","ENGINEERING, MULTIDISCIPLINARY","ESCI","104","0.5"," 141/179 ","N/A","N/A","0.3","0.2","0.14"," 144/180 ","Q4","Q4","21.5","20.28","0","0.03","N/A","N/A",
"Bariatric Surgical Practice and Patient Care","BARIATR SURG PRACT P","2168-023X","2168-0248","NURSING","SCIE, SSCI","142","0.4"," 174/191 ","0.5","Q4","0.3","0.1","0.14"," 180/191 ","Q4","Q4","9.2","6.02","0","0.048","0.182","Q4",
"Bariatric Surgical Practice and Patient Care","BARIATR SURG PRACT P","2168-023X","2168-0248","SURGERY","SCIE","142","0.4"," 260/290 ","0.5","Q4","0.3","0.1","0.14"," 269/290 ","Q4","Q4","10.5","7.41","0","0.048","0.182","Q4",
"Evidence Based Library and Information Practice","EVID BASED LIB INF P","1715-720X","1715-720X","INFORMATION SCIENCE & LIBRARY SCIENCE","ESCI","308","0.4"," 124/160 ","0.5","Q4","0.4","0.2","0.14"," 121/161 ","Q4","Q4","22.8","25.16","0","0.054","0.159","Q3",
"Media & Jornalismo","MEDIA JORNAL","1645-5681","2183-5462","COMMUNICATION","ESCI","48","0.3"," 202/227 ","N/A","N/A","0.3","<0.1","0.14"," 197/227 ","Q3","Q4","11.2","13.44","0","0.023","N/A","N/A",
"Media & Jornalismo","MEDIA JORNAL","1645-5681","2183-5462","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","48","0.3"," 197/263 ","N/A","N/A","0.3","<0.1","0.14"," 192/263 ","Q3","Q3","25.3","27.19","0","0.023","N/A","N/A",
"Vestnik Sankt-Peterburgskogo Universiteta Seriya 10 Prikladnaya Matematika Informatika Protsessy Upravleniya","VESTN ST PET U-P MAT","1811-9905","2542-2251","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","ESCI","71","0.3"," 128/135 ","0.3","Q4","0.1","0.1","0.14"," 128/135 ","Q4","Q4","5.6","5.56","0","0.037","0.098","Q4",
"Journal of Himalayan Earth Sciences","J HIMAL EARTH SCI","1994-3237","2305-6959","GEOLOGY","ESCI","191","0.2"," 57/60 ","0.7","Q4","0.2","0.1","0.14"," 54/60 ","Q4","Q4","5.8","10.83","0","0.019","0.13","Q4",
"Vestnik of Saint Petersburg University-Law-Vestnik Sankt-Peterburgskogo Universiteta-Pravo","VESTN ST PETER U-LAW","2074-1243","2587-5833","LAW","ESCI","34","0.1"," 365/421 ","0.1","Q4","0.1","<0.1","0.14"," 345/421 ","Q4","Q4","13.4","18.17","0","0.031","0.058","Q4",
"Wenshan Review of Literature and Culture","WENSHAN REV LIT CULT","2077-1282","2077-1290","LITERATURE","ESCI","5","<0.1"," N/A ","<0.1","N/A","<0.1","<0.1","0.14"," 165/199 ","Q4","N/A","N/A","17.34","0","0.002","0.015","Q4",
"NORTHEASTERN NATURALIST","NORTHEAST NAT","1092-6194","1938-5307","BIODIVERSITY CONSERVATION","SCIE","864","0.5"," 69/74 ","0.6","Q4","0.5","0.2","0.13"," 69/74 ","Q4","Q4","7.4","7.43","0","0.088","0.154","Q4",
"NORTHEASTERN NATURALIST","NORTHEAST NAT","1092-6194","1938-5307","ECOLOGY","SCIE","864","0.5"," 181/195 ","0.6","Q4","0.5","0.2","0.13"," 184/195 ","Q4","Q4","7.4","5.90","0","0.088","0.154","Q4",
"Geology Geophysics and Environment","GEOL GEOPHYS ENVIRON","2299-8004","2353-0790","ENVIRONMENTAL SCIENCES","ESCI","119","0.4"," 349/358 ","0.6","Q4","0.4","<0.1","0.13"," 339/359 ","Q4","Q4","2.7","5.71","0","0.025","0.126","Q4",
"Geology Geophysics and Environment","GEOL GEOPHYS ENVIRON","2299-8004","2353-0790","GEOSCIENCES, MULTIDISCIPLINARY","ESCI","119","0.4"," 235/253 ","0.6","Q4","0.4","<0.1","0.13"," 234/253 ","Q4","Q4","7.3","7.71","0","0.025","0.126","Q4",
"Geomorphologie-Relief Processus Environnement","GEOMORPHOLOGIE","1266-5304","1957-777X","GEOGRAPHY, PHYSICAL","SCIE","285","0.3"," 63/65 ","0.6","Q4","0.3","0.3","0.13"," 62/65 ","Q4","Q4","3.8","5.38","0","0.026","0.166","Q4",
"Geomorphologie-Relief Processus Environnement","GEOMORPHOLOGIE","1266-5304","1957-777X","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","285","0.3"," 242/253 ","0.6","Q4","0.3","0.3","0.13"," 234/253 ","Q4","Q4","4.5","7.71","0","0.026","0.166","Q4",
"Journal of Energy Markets","J ENERGY MARKETS","1756-3607","1756-3615","ECONOMICS","ESCI","104","0.3"," 539/597 ","0.5","Q4","0.3","<0.1","0.13"," 525/600 ","Q4","Q4","9.8","12.58","0","0.021","0.162","Q4",
"Nafta-Gaz","NAFT-GAZ","0867-8871","0867-8871","ENGINEERING, PETROLEUM","ESCI","244","0.3"," 23/23 ","0.3","Q4","0.1","<0.1","0.13"," 21/25 ","Q4","Q4","2.2","18.00","0","0.019","0.023","Q4",
"Journal of Illustration","J ILLUS","2052-0204","2052-0212","ART","ESCI","14","0.2"," N/A ","0.1","N/A","0.2","0.1","0.13"," 89/142 ","Q3","N/A","N/A","37.68","0","0.011","0.106","Q3",
"Toxicologie Analytique et Clinique","TOXICOL ANAL CLIN","2352-0078","2352-0086","TOXICOLOGY","ESCI","315","1.8"," 82/106 ","1.2","Q4","1.5","0.5","0.12"," 104/106 ","Q4","Q4","23.1","2.36","0","0.098","0.314","Q4",
"ENGINEERING ECONOMIST","ENG ECON","0013-791X","1547-2701","BUSINESS","SSCI","327","1"," 242/302 ","1.2","Q4","0.9","0.2","0.12"," 270/302 ","Q4","Q4","20.0","10.76","0","0.027","0.193","Q4",
"ENGINEERING ECONOMIST","ENG ECON","0013-791X","1547-2701","ENGINEERING, INDUSTRIAL","SCIE","327","1"," 59/69 ","1.2","Q4","0.9","0.2","0.12"," 65/69 ","Q4","Q4","15.2","6.52","0","0.027","0.193","Q4",
"ENGINEERING ECONOMIST","ENG ECON","0013-791X","1547-2701","MANAGEMENT","SSCI","327","1"," 326/401 ","1.2","Q4","0.9","0.2","0.12"," 366/402 ","Q4","Q4","18.8","9.08","0","0.027","0.193","Q4",
"ENGINEERING ECONOMIST","ENG ECON","0013-791X","1547-2701","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","327","1"," 93/106 ","1.2","Q4","0.9","0.2","0.12"," 103/106 ","Q4","Q4","12.7","3.30","0","0.027","0.193","Q4",
"Malaysian Journal of Soil Science","MALAY J SOIL SCI","1394-7990","1394-7990","SOIL SCIENCE","ESCI","76","0.7"," 45/49 ","0.5","Q4","0.7","0.7","0.12"," 46/49 ","Q4","Q4","9.2","7.14","0","0.011","0.103","Q4",
"Acta Geotechnica Slovenica","ACTA GEOTECH SLOV","1854-0171","1854-0171","ENGINEERING, GEOLOGICAL","SCIE","124","0.5"," 55/63 ","0.6","Q4","0.5","N/A","0.12"," 56/63 ","Q4","Q4","13.5","11.90","0","0.021","0.169","Q4",
"CT&F-Ciencia Tecnologia y Futuro","CT F-CIENC TECN FUT","0122-5383","N/A","ENERGY & FUELS","SCIE","180","0.5"," 164/170 ","0.6","Q4","0.5","N/A","0.12"," 162/173 ","Q4","Q4","3.8","6.65","0","0.015","0.098","Q4",
"CT&F-Ciencia Tecnologia y Futuro","CT F-CIENC TECN FUT","0122-5383","N/A","ENGINEERING, PETROLEUM","SCIE","180","0.5"," 22/23 ","0.6","Q4","0.5","N/A","0.12"," 23/25 ","Q4","Q4","6.5","10.00","0","0.015","0.098","Q4",
"Current Journal of Neurology","CURR J NEUROL","2717-011X","2717-011X","CLINICAL NEUROLOGY","ESCI","65","0.5"," 262/277 ","0.6","Q4","0.5","0.1","0.12"," 265/278 ","Q4","Q4","5.6","4.86","0","0.029","0.171","Q4",
"Open Ophthalmology Journal","OPEN OPHTHALMOL J","1874-3641","1874-3641","OPHTHALMOLOGY","ESCI","473","0.4"," 89/95 ","0.7","Q4","0.4","0.1","0.12"," 90/95 ","Q4","Q4","6.8","5.79","0","0.062","0.243","Q4",
"Psicoterapia e Scienze Umane","PSICOTER SCI UM","0394-2864","1972-5043","PSYCHOLOGY, CLINICAL","ESCI","110","0.4"," 166/180 ","0.2","Q4","0.1","0.9","0.12"," 173/180 ","Q4","Q4","8.1","4.17","0","0.006","0.025","Q4",
"Journal of Social Policy Studies","J SOC POLICY STUD","1727-0634","1727-0634","SOCIAL ISSUES","ESCI","163","0.3"," 55/67 ","0.4","Q4","0.2","<0.1","0.12"," 52/67 ","Q4","Q4","18.7","23.13","0","0.074","0.183","Q3",
"Slavia Meridionalis","SLAVIA MERID","1233-6173","2392-2400","HUMANITIES, MULTIDISCIPLINARY","ESCI","16","<0.1"," N/A ","0.1","N/A","<0.1","<0.1","0.12"," 317/406 ","Q4","N/A","N/A","22.04","0","0.016","0.074","Q4",
"Socialist Studies","SOCIALIST STUD","1918-2821","1918-2821","POLITICAL SCIENCE","ESCI","45","0.7"," 221/317 ","N/A","N/A","0.7","<0.1","0.11"," 270/317 ","Q4","Q3","30.4","14.98","0","0.005","N/A","N/A",
"Journal of Nanoelectronics and Optoelectronics","J NANOELECTRON OPTOE","1555-130X","1555-1318","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","881","0.6"," 319/352 ","0.5","Q4","0.4","0.4","0.11"," 336/354 ","Q4","Q4","9.5","5.23","0","0.094","0.045","Q4",
"Journal of Nanoelectronics and Optoelectronics","J NANOELECTRON OPTOE","1555-130X","1555-1318","NANOSCIENCE & NANOTECHNOLOGY","SCIE","881","0.6"," 134/140 ","0.5","Q4","0.4","0.4","0.11"," 133/140 ","Q4","Q4","4.6","5.36","0","0.094","0.045","Q4",
"Journal of Nanoelectronics and Optoelectronics","J NANOELECTRON OPTOE","1555-130X","1555-1318","PHYSICS, APPLIED","SCIE","881","0.6"," 171/179 ","0.5","Q4","0.4","0.4","0.11"," 175/179 ","Q4","Q4","4.7","2.51","0","0.094","0.045","Q4",
"Town and Regional Planning","TOWN REG PLAN","1012-280X","2415-0495","REGIONAL & URBAN PLANNING","ESCI","73","0.6"," 50/54 ","0.8","Q4","0.5","<0.1","0.11"," 50/54 ","Q4","Q4","8.3","8.33","0","0.021","0.161","Q4",
"JOURNAL OF OPTICAL TECHNOLOGY","J OPT TECHNOL+","1070-9762","1091-0786","OPTICS","SCIE","622","0.5"," 114/119 ","0.3","Q4","0.4","0.1","0.11"," 117/120 ","Q4","Q4","4.6","2.92","0","0.058","0.049","Q4",
"Cyprus Turkish Journal of Psychiatry and Psychology","CYPRUS TURK J PSYCHI","1302-7840","2667-8225","PSYCHIATRY","ESCI","44","0.4"," 255/276 ","N/A","N/A","0.3","<0.1","0.11"," 256/276 ","Q4","Q4","7.8","7.43","0","0.013","N/A","N/A",
"Cyprus Turkish Journal of Psychiatry and Psychology","CYPRUS TURK J PSYCHI","1302-7840","2667-8225","PSYCHOLOGY, MULTIDISCIPLINARY","ESCI","44","0.4"," 190/218 ","N/A","N/A","0.3","<0.1","0.11"," 195/218 ","Q4","Q4","13.1","10.78","0","0.013","N/A","N/A",
"Mechanical Engineering Journal","MECH ENG J","2187-9745","2187-9745","ENGINEERING, MECHANICAL","ESCI","446","0.4"," 170/180 ","0.5","Q4","0.3","0.1","0.11"," 171/180 ","Q4","Q4","5.8","5.28","0","0.061","0.088","Q4",
"Si Somos Americanos-Revista de Estudios Transfronterizos","SI SOMOS AM","0718-2910","0719-0948","INTERNATIONAL RELATIONS","ESCI","83","0.4"," 132/165 ","0.4","Q4","0.4","<0.1","0.11"," 151/165 ","Q4","Q4","20.3","8.79","0","0.023","0.174","Q4",
"JARQ-JAPAN AGRICULTURAL RESEARCH QUARTERLY","JARQ-JPN AGR RES Q","0021-3551","N/A","AGRICULTURE, MULTIDISCIPLINARY","SCIE","802","0.3"," 75/89 ","0.5","Q4","0.3","0.2","0.11"," 72/89 ","Q4","Q4","16.3","19.66","0","0.04","0.094","Q3",
"Atelier du Centre de Recherches Historiques","ATELIER CENT RECH HI","1760-7914","1760-7914","HISTORY","ESCI","69","<0.1"," 450/518 ","0.1","Q3","<0.1","2.3","0.11"," 442/519 ","Q4","Q4","13.2","14.93","0","0.003","0.026","Q4",
"Claridades-Revista de Filosofia","CLARIDADES-REV FILOS","1889-6855","1989-3787","PHILOSOPHY","ESCI","15","<0.1"," N/A ","0.2","N/A","<0.1","<0.1","0.11"," 261/325 ","Q4","N/A","N/A","19.85","0","0.021","0.144","Q3",
"Operations Research and Decisions","OPER RES DECIS","2081-8858","2391-6060","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","121","0.7"," 99/106 ","0.5","Q4","0.6","0.1","0.1"," 104/106 ","Q4","Q4","7.1","2.36","0","0.019","0.076","Q4",
"Acta Dermatovenerologica Croatica","ACTA DERMATOVENER CR","1330-027X","1847-6538","DERMATOLOGY","SCIE","516","0.6"," 81/94 ","1.1","Q4","0.6","<0.1","0.1"," 86/94 ","Q4","Q4","14.4","9.04","0","0.087","0.287","Q4",
"Romanian Journal of Information Technology and Automatic Control-Revista Romana de Informatica si Automatica","ROM J INF TECH AUT C","1220-1758","1841-4303","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","ESCI","78","0.5"," 160/169 ","0.4","Q4","0.4","0.2","0.1"," 163/169 ","Q4","Q4","5.6","3.85","0","0.013","0.039","Q4",
"Journal of Diabetology","J DIABETOL","2543-3288","2078-7685","ENDOCRINOLOGY & METABOLISM","ESCI","139","0.4"," 176/186 ","N/A","N/A","0.4","<0.1","0.1"," 176/186 ","Q4","Q4","5.6","5.65","0","0.033","N/A","N/A",
"Bulletin of the University of Karaganda-Physics","B UNIV KARAGANDA-PHY","2518-7198","N/A","PHYSICS, MULTIDISCIPLINARY","ESCI","60","0.3"," 101/110 ","0.2","Q4","0.1","<0.1","0.1"," 100/110 ","Q4","Q4","8.6","9.55","0","0.011","0.025","Q4",
"HTM-Journal of Heat Treatment and Materials","HTM-J HEAT TREAT MAT","1867-2493","2194-1831","THERMODYNAMICS","ESCI","189","0.3"," 76/76 ","0.4","Q4","0.3","0.1","0.1"," 75/76 ","Q4","Q4","0.7","1.97","0","0.021","0.057","Q4",
"Praktische Metallographie-Practical Metallography","PRAKT METALLOGR-PR M","0032-678X","2195-8599","METALLURGY & METALLURGICAL ENGINEERING","SCIE","204","0.3"," 86/90 ","0.3","Q4","0.3","0.1","0.1"," 84/91 ","Q4","Q4","5.0","8.24","0","0.022","0.055","Q4",
"ZHURNAL OBSHCHEI BIOLOGII","ZH OBSHCH BIOL","0044-4596","0044-4596","BIOLOGY","SCIE","300","0.3"," 100/109 ","0.4","Q4","0.3","<0.1","0.1"," 98/109 ","Q4","Q4","8.7","10.55","0","0.015","0.05","Q4",
"Anuario de la Escuela de Historia Virtual","ANU ESC HIST VIRTUAL","1853-7049","1853-7049","HISTORY","ESCI","17","0.1"," 327/518 ","0.1","Q3","0.1","0.1","0.1"," 452/519 ","Q4","Q3","37.0","13.01","0","0.015","0.107","Q4",
"Materials Physics and Mechanics","MATER PHYS MECH","1605-2730","1605-8119","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","502","0.6"," 408/438 ","0.5","Q4","0.5","0.2","0.09"," 419/438 ","Q4","Q4","7.0","4.45","0","0.077","0.083","Q4",
"Rivista di Psicolinguistica Applicata-Journal of Applied Psycholinguistics","RIV PSICOLINGUIST AP","1592-1328","1724-0646","LINGUISTICS","ESCI","27","0.2"," 254/297 ","0.2","Q4","0.2","<0.1","0.09"," 280/297 ","Q4","Q4","14.6","5.89","0","0.015","0.142","Q4",
"Geosaberes","GEOSABERES","2178-0463","2178-0463","EDUCATION & EDUCATIONAL RESEARCH","ESCI","25","0.1"," 699/756 ","0.1","Q4","0.1","<0.1","0.09"," 681/756 ","Q4","Q4","7.6","9.99","0","0.005","0.016","Q4",
"Navigator-Subsidios para a Historia Maritima do Brasil","NAVIGATOR","0100-1248","0100-1248","HISTORY","ESCI","10","<0.1"," 450/518 ","<0.1","Q4","<0.1","<0.1","0.09"," 463/519 ","Q4","Q4","13.2","10.89","0","0","0.001","Q4",
"Interface-Comunicacao Saude Educacao","INTERFACE-BOTUCATU","1414-3283","1807-5762","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","814","0.7"," 364/403 ","0.7","Q4","0.7","0.4","0.08"," 388/403 ","Q4","Q4","9.8","3.85","0.001","0.2","0.189","Q4",
"Advances in Gerontology","ADV GERONTOL","2079-0570","2079-0589","GERIATRICS & GERONTOLOGY","ESCI","264","0.6"," 71/74 ","0.4","Q4","0.6","0.3","0.08"," 72/74 ","Q4","Q4","4.7","3.38","0","0.049","0.089","Q4",
"ELECTRICAL ENGINEERING IN JAPAN","ELECTR ENG JPN","0424-7760","1520-6416","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","560","0.4"," 339/352 ","0.4","Q4","0.4","0.1","0.08"," 347/354 ","Q4","Q4","3.8","2.12","0","0.038","0.07","Q4",
"Academic Journal of Modern Philology","ACAD J MOD PHILOL","2299-7164","2353-3218","LANGUAGE & LINGUISTICS","ESCI","16","0.1"," N/A ","0.1","N/A","0.1","<0.1","0.08"," 329/393 ","Q4","N/A","N/A","16.41","0","0.022","0.057","Q4",
"Elemente der Mathematik","ELEMENT MATH","0013-6018","1420-8962","MATHEMATICS","ESCI","44","0.1"," 482/489 ","0.1","Q4","0.1","0.1","0.08"," 485/489 ","Q4","Q4","1.5","0.92","0","0.022","0.132","Q4",
"Historia Actual Online","HIST ACTUAL ONLINE","1696-2060","1696-2060","HISTORY","ESCI","81","0.1"," 327/518 ","0.1","Q3","0.1","<0.1","0.08"," 468/519 ","Q4","Q3","37.0","9.92","0","0.018","0.056","Q4",
"Revista Internacional de Relaciones Publicas","REV INT RELAC PUBLIC","2174-3681","2174-3681","COMMUNICATION","ESCI","90","0.1"," 217/227 ","0.4","Q4","0.1","<0.1","0.08"," 210/227 ","Q4","Q4","4.6","7.71","0","0.012","0.059","Q4",
"South African Journal of Industrial Engineering","S AFR J IND ENG","1012-277X","2224-7890","ENGINEERING, INDUSTRIAL","SCIE","443","0.5"," 66/69 ","0.7","Q4","0.5","<0.1","0.07"," 68/69 ","Q4","Q4","5.1","2.17","0","0.059","0.1","Q4",
"REVUE ROUMAINE DE CHIMIE","REV ROUM CHIM","0035-3930","N/A","CHEMISTRY, MULTIDISCIPLINARY","SCIE","718","0.4"," 214/230 ","0.4","Q4","0.3","0.1","0.07"," 209/231 ","Q4","Q4","7.2","9.74","0","0.049","0.053","Q4",
"Canadian Journal of Bioethics-Revue Canadienne de Bioethique","CAN J BIOETHICS","N/A","2561-4665","MEDICAL ETHICS","ESCI","89","0.3"," 23/23 ","0.4","Q4","0.2","0.1","0.07"," 23/23 ","Q4","Q4","2.2","2.17","0","0.052","0.136","Q4",
"IHERINGIA SERIE BOTANICA","IHERINGIA SER BOT","N/A","2446-8231","PLANT SCIENCES","SCIE","162","0.3"," 257/265 ","0.5","Q4","0.3","0.1","0.07"," 258/265 ","Q4","Q4","3.2","2.83","0","0.018","0.094","Q4",
"INDIAN JOURNAL OF HETEROCYCLIC CHEMISTRY","INDIAN J HETEROCY CH","0971-1627","2456-4311","CHEMISTRY, ORGANIC","SCIE","224","0.2"," 56/58 ","0.2","Q4","0.2","0.1","0.07"," 56/58 ","Q4","Q4","4.3","4.31","0","0.02","0.03","Q4",
"Journal of Library and Information Studies","J LIBR INFORM STUD","1606-7509","2309-9119","INFORMATION SCIENCE & LIBRARY SCIENCE","ESCI","24","0.2"," 139/160 ","0.2","Q4","0.2","<0.1","0.07"," 135/161 ","Q4","Q4","13.4","16.46","0","0.003","0.024","Q4",
"Slavia-Casopis pro Slovanskou Filologii","SLAVIA","0037-6736","0037-6736","LANGUAGE & LINGUISTICS","ESCI","38","<0.1"," N/A ","0.1","N/A","<0.1","0.1","0.07"," 336/393 ","Q4","N/A","N/A","14.63","0","0.02","0.084","Q4",
"Infectious Diseases and Clinical Microbiology","INFECT DIS CLIN MICR","2667-646X","2667-646X","INFECTIOUS DISEASES","ESCI","38","0.3"," 126/132 ","0.3","Q4","0.3","<0.1","0.06"," 127/132 ","Q4","Q4","4.9","4.17","0","0.018","0.093","Q4",
"Infectious Diseases and Clinical Microbiology","INFECT DIS CLIN MICR","2667-646X","2667-646X","MICROBIOLOGY","ESCI","38","0.3"," 159/161 ","0.3","Q4","0.3","<0.1","0.06"," 161/161 ","Q4","Q4","1.6","0.31","0","0.018","0.093","Q4",
"International Journal of Biomedicine","INT J BIOMED","2158-0510","2158-0529","MEDICINE, RESEARCH & EXPERIMENTAL","ESCI","100","0.2"," 182/189 ","0.1","Q4","0.1","<0.1","0.06"," 180/189 ","Q4","Q4","4.0","5.03","0","0.017","0.02","Q4",
"METALLURGIA ITALIANA","METALL ITAL","0026-0843","0026-0843","METALLURGY & METALLURGICAL ENGINEERING","SCIE","283","0.2"," 90/90 ","0.2","Q4","0.2","<0.1","0.06"," 90/91 ","Q4","Q4","0.6","1.65","0","0.023","0.038","Q4",
"Turk Osteoporoz Dergisi-Turkish Journal of Osteoporosis","TURK OSTEOPOROZ DERG","2147-2653","2147-2653","RHEUMATOLOGY","ESCI","61","0.2"," 55/57 ","0.2","Q4","0.1","<0.1","0.06"," 55/57 ","Q4","Q4","4.4","4.39","0","0.012","0.046","Q4",
"Chuzhdoezikovo Obuchenie-Foreign Language Teaching","CHUZHDOEZIKOVO OBUC","0205-1834","1314-8508","LANGUAGE & LINGUISTICS","ESCI","13","0.1"," N/A ","<0.1","N/A","<0.1","<0.1","0.06"," 350/393 ","Q4","N/A","N/A","11.07","0","0.018","0.043","Q4",
"Geotechnical Engineering","GEOTECH ENG","0046-5828","0046-5828","ENGINEERING, GEOLOGICAL","ESCI","411","0.3"," 60/63 ","0.4","Q4","0.3","0.1","0.05"," 61/63 ","Q4","Q4","5.6","3.97","0","0.041","0.086","Q4",
"Revista Geografica Venezolana","REV GEOGR VENEZ","1012-1617","2244-8853","GEOGRAPHY","ESCI","81","0.3"," 141/171 ","0.2","Q4","0.2","<0.1","0.05"," 148/172 ","Q4","Q4","17.8","14.24","0","0.015","0.048","Q4",
"New Armenian Medical Journal","NEW ARMEN MED J","1829-0825","1829-0825","MEDICINE, GENERAL & INTERNAL","ESCI","57","0.2"," 268/325 ","0.1","Q4","0.1","0.1","0.05"," 275/329 ","Q4","Q4","17.7","16.57","0","0.01","0.018","Q4",
"Revista Critica de Ciencias Sociais","REV CRIT CIENC SOC","0254-1106","2182-7435","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","299","0.1"," 235/263 ","0.3","Q4","0.1","0.1","0.05"," 232/263 ","Q4","Q4","10.8","11.98","0","0.05","0.209","Q3",
"Cinemas","CINEMAS","1181-6945","1705-6500","FILM, RADIO, TELEVISION","ESCI","24","<0.1"," N/A ","0.1","N/A","<0.1","<0.1","0.05"," 55/64 ","Q4","N/A","N/A","14.84","0","0.002","0.022","Q4",
"Khyber Medical University Journal-KMUJ","KHYBER MED U J","2305-2643","2305-2651","MEDICINE, GENERAL & INTERNAL","ESCI","75","0.2"," 268/325 ","0.2","Q4","0.2","<0.1","0.04"," 291/329 ","Q4","Q4","17.7","11.70","0","0.019","0.05","Q4",
"Reflexion Politica","REFLEX POLITICA","0124-0781","0124-0781","POLITICAL SCIENCE","ESCI","78","0.2"," 280/317 ","0.3","Q4","0.1","<0.1","0.04"," 297/317 ","Q4","Q4","11.8","6.47","0","0.034","0.159","Q4",
"Revue d Economie Regionale et Urbaine","REV ECON REG URBAINE","0180-7307","2107-0865","ECONOMICS","ESCI","145","0.2"," 564/597 ","0.3","Q4","0.1","0.2","0.04"," 585/600 ","Q4","Q4","5.6","2.58","0","0.022","0.073","Q4",
"Oral & Maxillofacial Pathology Journal","ORAL MAXILLOFAC PATH","0976-1225","2322-0384","DENTISTRY, ORAL SURGERY & MEDICINE","ESCI","69","0.1"," 151/157 ","0.2","Q4","0.1","<0.1","0.04"," 153/157 ","Q4","Q4","4.1","2.87","0","0.011","0.044","Q4",
"REMEA-Revista Eletronica do Mestrado em Educacao Ambiental","REMEA-REV ELETRONICA","2318-4884","1517-1256","EDUCATION & EDUCATIONAL RESEARCH","ESCI","90","0.1"," 699/756 ","0.1","Q4","<0.1","<0.1","0.04"," 714/756 ","Q4","Q4","7.6","5.62","0","0.017","0.025","Q4",
"Procesos-Revista Ecuatoriana de Historia","PROCESOS","1390-0099","2588-0780","HISTORY","ESCI","27","<0.1"," 450/518 ","0.1","Q3","<0.1","<0.1","0.04"," 488/519 ","Q4","Q4","13.2","6.07","0","0.015","0.123","Q4",
"Recent Contributions to Physics","RECENT CONTRIB PHYS","1563-0315","2663-2276","PHYSICS, MULTIDISCIPLINARY","ESCI","24","0.2"," 105/110 ","N/A","N/A","0.1","0.1","0.03"," 110/110 ","Q4","Q4","5.0","0.45","0","0.003","N/A","N/A",
"Revista de Epidemiologia e Controle de Infeccao","REV EPIDEMIOL CONTRO","2238-3360","2238-3360","INFECTIOUS DISEASES","ESCI","60","0.2"," 128/132 ","0.2","Q4","0.1","<0.1","0.03"," 132/132 ","Q4","Q4","3.4","0.38","0","0.018","0.056","Q4",
"Astrolabio-Nueva Epoca","ASTROLABIO-NUEVA EPO","1668-7515","1668-7515","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","82","0.1"," 235/263 ","0.2","Q4","0.1","0.3","0.03"," 244/263 ","Q4","Q4","10.8","7.41","0","0.028","0.115","Q3",
"Biblios-Revista de Bibliotecologia y Ciencias de la Informacion","BIBLIOS","1562-4730","1562-4730","INFORMATION SCIENCE & LIBRARY SCIENCE","ESCI","68","0.1"," 150/160 ","0.3","Q4","0.1","<0.1","0.03"," 150/161 ","Q4","Q4","6.6","7.14","0","0.014","0.09","Q4",
"Revista de Direito Sanitario-Journal of Health Law","REV DIREITO SANIT","1516-4179","2316-9044","LAW","ESCI","65","0.1"," 365/421 ","0.2","Q4","0.1","<0.1","0.03"," 397/421 ","Q4","Q4","13.4","5.82","0","0.012","0.051","Q4",
"Memoires Identites Marginalites dans le Monde Occidental Contemporain","MEM IDENT MARG MONDE","1951-6789","1951-6789","HISTORY","ESCI","2","<0.1"," 450/518 ","<0.1","Q4","<0.1","<0.1","0.03"," 494/519 ","Q4","Q4","13.2","4.91","0","0","0","Q4",
"Investigaciones Fenomenologicas","INVESTIG FENOMENOL","1885-1088","1885-1088","PHILOSOPHY","ESCI","33","0.2"," N/A ","0.1","N/A","0.2","<0.1","0.02"," 305/325 ","Q4","N/A","N/A","6.31","0","0.005","0.036","Q4",
"Revue Internationale de Geomatique","REV INT GEOMAT","1260-5875","2116-7060","REMOTE SENSING","ESCI","28","0.2"," 60/62 ","0.1","Q4","0.1","<0.1","0.02"," 60/62 ","Q4","Q4","4.0","4.03","0","0.001","0.008","Q4",
